Symbol	MIIoocyte_FPKM	zygote_FPKM	early2cell_FPKM	2-cell_FPKM	4-cell_FPKM	8-cell_FPKM	ICM_FPKM	mESC_FPKM
Cdh7	0.0578655	0.0937224	0	0	0	0	0	0
Cntnap5a	0.200072	0.12008	0.127739	0.189109	0.211739	0.0825998	0.0251827	0
Mki67ip	7.34227	73.0235	31.8212	147.629	221.486	289.535	149.813	162.19
Clasp1	5.89963	6.5884	5.50529	3.20144	1.27794	1.20145	1.83236	1.38414
Tfcp2l1	2.15476	1.71221	2.05628	1.17899	0.427214	10.4329	65.9788	8.15583
Tmem185b	0	0	0.235725	1.49233	1.92673	0.81393	1.98651	0
Sctr	0	0	0	0	0	0	0	0
3110009E18Rik	493.875	217.621	162.662	35.2188	18.6498	17.0354	19.2154	31.1335
C1ql2	0	0	0	0	0	0	0	0.0577954
En1	0.0796912	0	0.0442338	0	0	0	0	0
B230209K01Rik	0	0	0	0	0	0	0.0686372	0
Ccdc93	2.04773	6.13738	4.45144	3.46353	21.269	30.3399	30.412	9.86001
Slc35f5	2.18223	1.91837	0.730761	1.08362	0.778657	1.44623	6.17741	3.95469
Gpr39	0.221481	5.11605e-06	0.119891	0	0	0	0.019948	0.159707
Mgat5	3.19877	3.11254	2.6026	0.344611	0.0841099	0.320666	0.979838	0.766014
Acmsd	0	0	0.0516544	0.120288	0.0998354	0.0967808	0	0
Ccnt2	54.283	42.3564	32.5107	22.7186	28.7718	40.9816	33.9473	27.1304
Rab3gap1	93.849	56.2148	27.3736	8.6189	13.3711	10.2513	6.76968	9.59481
R3hdm1	65.393	88.4467	21.8573	136.624	86.3509	90.2456	28.1547	24.5002
Mir128-1	0	0	0	0	0	0	0	0
Ubxn4	138.271	129.598	46.3266	162.998	75.5005	58.9019	33.9047	36.0621
Thsd7b	11.5473	8.23353	8.4752	2.80849	0.391137	0.129928	0.704396	0
Yod1	0	0	0.155408	0.495257	0.419239	0.0661618	1.37638	0.142675
AA986860	0	0.0156014	0.135247	0.0988873	0	0	1.05797	0.229622
Fcamr	0	0.143507	0.140675	0.278601	0.31633	0.262688	0.290717	0
Pigr	0.0341139	0.0184523	0	0.0141634	0.0819396	0	0.0581661	0
Faim3	0	0.0330368	0.039211	0	0	0	0	0
Il10	0	0	0	0	0	0	0.0452463	0
Eif2d	11.3002	25.4591	27.029	32.9011	65.4362	65.1543	91.9893	170.263
Ikbke	4.99851	2.68183	4.76916	0	0.28087	0	0	0
Fam72a	76.7175	26.1038	20.6604	22.8687	10.7449	5.33542	3.58375	14.0403
Avpr1b	0	0.0106776	0	0	0	0	0.0487806	0.0524081
Ctse	0	0.044175	0.113129	0	0	0	0	0
5430435G22Rik	0.349621	0.0291389	0.0896582	0.0221579	0	0	0	0
Slc26a9	19.7289	10.2005	11.8884	1.86499	0.431037	0.0618841	0.205977	0.0300938
Pm20d1	0.183798	0.232127	0.158404	0.061854	0	0	0.65887	0.248003
Slc41a1	8.1633	2.21335	2.49844	4.53113	1.11437	0.475006	2.48121	7.42802
Rab7l1	9.48888	3.69428	1.34675	4.57422	4.22762	29.3802	21.7762	6.36813
Nucks1	2.77279	6.45778	2.37141	7.95832	7.7074	12.578	41.9605	27.6416
Slc45a3	1377.71	246.585	174.579	48.2593	31.5446	14.3512	2.26787	4.96874e-07
Elk4	10.2768	13.7641	17.9619	12.2618	4.71932	3.23984	0.344113	0
Lemd1	1.09522	3.53433	2.76722	1.39219	1.05064	0.833583	0.122824	0
Mir135b	0	0	0	0	0	0	0	0
Klhdc8a	0	0.0207167	0.0789571	0	0	0	0	0
Nuak2	0	0.0144865	0.267254	0.0850153	0.0769701	0	0	8.75997
Dstyk	49.3633	20.7663	14.6555	8.35479	3.60631	1.18749	0.835799	0.105273
Rbbp5,Tmem81	27.4105	26.7725	13.2902	3.09451	8.62551	12.9116	16.3613	25.2841
Nfasc	0.772432	1.39083	2.50162	0.201417	0	0	0	0
Gm10538	0	0	0	0	0	0	0	0
Lrrn2	0.0987855	0	0.0172785	0	0	0	0.474635	0
Pik3c2b	7.85141	5.51921	6.94593	5.71675	9.55669	11.2836	3.48549	0.194674
Ppp1r15b	4.43635	2.46295	2.07885	20.4756	30.2219	20.4183	16.7213	7.92469
Plekha6	7.23476	3.06041	3.55766	1.37175	1.04407	0.375566	0.606664	0.271411
Golt1a	0	0	0	0.299246	0.900586	1.8411	0.952181	0.570774
Kiss1	0	0	0	0.0902368	1.85916	4.52184	0.637055	1.23327
Ren1,Ren2	0.163682	0.254712	0.559652	0	1.98638	12.4975	5.23203	0
Etnk2	0	0.0212288	0	0	0.111801	0.0509444	3.39047	0.104128
Prelp	0.906843	3.26384	1.72945	0.340323	0.0848841	0.0697052	0	0.0698189
Fmod	0	0	0	0	0	0	0	0
Chit1	0.331772	1.29461	6.49343	6.45608	5.55604	4.37461	0.750949	0
Chi3l1	0	0	0	0	0	0	0.979353	0
Mybph	0	0	0	0	0	0	0	0
Myog	0	0	0	0	0	0	0	0
4933406M09Rik	0.0398263	0.124664	0.0320345	0.0260758	0.458353	0	0	0
Cyb5r1	0.264584	0.16734	1.58103	0.700392	7.32107	15.4597	132.5	62.84
Adipor1	12.5873	6.56832	5.85193	22.0981	34.8938	35.917	44.0461	41.8366
Klhl12,Rabif	74.1152	80.4959	61.771	54.9877	110.048	100.147	75.132	104.133
4931440L10Rik	0	0.53868	0.229168	1.89825	0	0.367722	0.339596	0
Kdm5b	1.28229	1.53575	3.37188	55.3924	62.0868	57.638	28.6348	44.9814
Syt2	4.77763	2.26101	0.935925	0.0388347	0.132247	0.299987	0.574118	0
Ube2t	48.3389	298.065	126.63	83.2061	95.2462	63.3015	42.1487	90.9081
Ptpn7	0.0595933	0.0689032	0	0.0168446	0	0.144816	0	0
Arl8a	3.015	5.34886	5.1624	1.57345	0.861862	1.76277	2.0107	5.96871
Elf3	0	0	0.451024	2.18163	0	0	0.145293	2.07361
Lmod1	0	0	0.0290595	1.38222	0.544506	1.02275	0.0132401	0
Ipo9	0	0	0	2.62978	4.04188	5.5245	0	0.184082
Nav1	0	3.39437	0.917379	3.32959	0.320888	3.21227	2.27378	4.92886
Csrp1	5.07369	4.49941	4.21674	0.484051	6.28439	34.2722	13.5704	8.74805
Phlda3	0	0	0	0.0402521	0.1681	4.49805	2.95254	13.0006
Tnni1	0	0	0.0616098	0	0.0822458	0.467997	0	0
Lad1	0.352167	0.13309	0.209064	0.066457	0.0267249	0.364835	2.36703	1.48501
Tnnt2	0	0.0472589	0	0	0	0.0391108	0	0
Tmem9	4.71131	2.82832	1.47408	0.2285	0.770077	2.40798	22.6434	32.4374
Ascl5	0	0	0	0	0	0	0	0
Cacna1s	0	0	0	0	0	0	0	0
Kif21b	1.38716	0.71864	0.678127	0.309164	0.21748	0.146621	0.310952	0.0473328
Ddx59	19.505	13.0983	16.1964	5.48598	3.67712	3.17504	9.35519	0.507576
Kif14	15.4868	13.9551	12.4727	6.1286	2.44435	2.28367	0.314665	2.37048
Zfp281	0.381139	0.265934	0.697475	8.64745	10.0266	10.2539	9.13078	14.3661
Gm19705	2.8262	4.89087	2.50967	4.07293	3.32974	2.51785	5.47116	65.3505
Gm16880	2.40385	1.59971	0.791758	4.06023	1.16102	1.22663	0.316599	12.0673
Nr5a2	0.40748	1.84123	0.858834	0.223553	0.166278	0.305379	0.455755	0
Mir181a-1	0	0	0	0	0	0	0	0
Mir181b-1	0	0	0	0	0	0	0	0
Atp6v1g3	0	0	0	0	0	0	0	0
Dennd1b	0.259558	0.473512	0.208077	0.239696	0.129068	0.932606	1.56129	0.546927
Crb1	4.80901	5.09875	4.34334	0.5997	0	0	0	0
4933436E23Rik	0	0	0	0	0	0	0	0
Zbtb41	8.65444	6.06961	7.21352	5.22554	5.07679	4.41068	1.57365	4.94845
Aspm	145.223	744.691	226.464	16.8267	8.76184	5.14883	5.5424	16.9911
F13b	1.92602	1.38032	0.849754	0.0738686	0.136743	0	0	0
Kcnt2	0.0161172	0.0358341	0	0	0	0	0	0
B3galt2	0.113264	0.17875	0.0722311	0.0755219	0.0642794	0.216636	0.47447	0
Glrx2	0.170496	0.666631	0.237986	30.6718	42.256	46.0115	38.5885	45.5484
Uchl5	20.585	34.293	19.0868	36.226	47.4515	77.598	127.26	251.465
Rgs18	0	0	1.06615	1.8808	0	0	0	0
Fam5c	4.5581	2.05542	2.45554	0.705652	0.138545	0.0945589	0.0340061	0
Ptgs2	0.0613304	0	0.234319	0.0262153	0.124769	0	0.0125567	0
Pdc	0	0	0	0.0980451	0	0.0970837	0	0
Tpr	28.0786	21.2762	17.6291	66.4889	73.5412	101.199	29.6403	32.6431
C730036E19Rik	0	0	0	0	0	0	0	0
Ivns1abp	13.4368	9.61243	12.6012	25.7489	81.3694	116.297	65.1869	41.314
Trmt1l	15.3439	4.07248	3.94565	3.84301	12.1627	18.4099	16.6347	21.7807
Fam129a	0.247481	0.437057	0.26067	0.060215	0.255154	4.26372	23.287	0.110704
Edem3	1.09267	0.471291	0.266816	2.07056	1.84602	2.2001	1.17622	2.53514
Glt25d2	2.60296	2.07488	7.34416	12.75	1.46918	0.284267	0.244106	0
Apobec4	0	0	0.0739676	0.119617	0	0	0	0
Arpc5	4.73629	10.0285	10.4289	28.102	36.8871	69.087	191.905	112.623
Ncf2	0.0256059	0.0282385	0.0482374	0.0515207	0.318544	1.29697	0.68211	0
Nmnat2	11.2152	4.68298	3.44049	0.957742	0.292204	0	2.21869	34.5486
Lamc1	150.007	119.361	97.7801	39.6518	3.41724	0.36833	0	0
Shcbp1l	17.3761	7.09679	6.96202	1.42237	0.93432	1.16285	0.300224	0.414635
Rgs8	0.0107251	0.0570353	0	0.00738359	0	0	0.0233217	0
C230024C17Rik	0	0	0	0.742145	0	0	0	0
Rgs16	0	0.123011	0.490198	0.125172	0	0	0.139678	0.129129
Rnasel	0	0.0184833	0	0	0.0926292	0	2.1286	0
Gm5531	0	0	0.114791	0	0	0	0	0
Teddm1	0	0	0	0.159366	0	0	0	0
Glul	1.21699	1.76882	7.46289	74.7064	104.257	127.669	28.7079	21.4467
Zfp648	0	0	0	0	0	0	0.0487753	0
Cacna1e	2.19175	1.05202	0.750886	0.0894082	0	0	0	0
Stx6	53.1688	17.3053	21.4904	7.04332	5.07022	2.03413	3.73793	11.6069
Acbd6	11.161	10.6897	13.4034	5.94189	7.355	16.7082	10.0468	25.0184
Tor1aip2	5.22013	3.41458	4.67948	28.3335	36.8399	91.4626	94.9955	68.7952
Nphs2	0	0.0715025	0	0.377484	2.01907	0.696881	0	0.0690478
Abl2	13.2823	10.2943	10.1357	15.0614	5.11915	3.20602	0.547715	2.47693
Tor3a	0	0.301287	0.714349	2.70346	5.4146	2.08725	0.995953	1.03231
Angptl1	0.12603	0.3706	0.0815872	0.185666	0	0.297872	0.230062	0
2810025M15Rik	10.7605	9.78307	16.6181	19.1166	45.5905	77.0029	70.557	168.452
BC026585	0	0.0470507	0.263394	4.40187	4.54455	4.50912	6.39852	34.0061
Sec16b	6.66591	5.46695	6.99565	1.53517	1.78146	2.50745	0.0908893	0.0442722
Astn1	1.86392	0.748524	0.779013	0.215492	0.0100519	0	0	0
Mir488	0	0	0	0	0	0	0	0
Rfwd2	1.4655	3.77254	3.26967	8.64202	1.93147	1.19818	1.07791	0.422338
Scarna3a	0	0	0	0	61.4852	0	0	0
Tnr	0.0231664	0	0	0	0	0	0	0
4930523C07Rik	0	0.0109969	0	0	0	0.223909	0	0.0269869
Mrps14	41.4446	25.2975	32.9614	45.5094	40.6412	48.9058	93.4261	78.6748
Rc3h1	5.6874	4.3622	3.93011	5.87603	6.39467	9.52509	2.40727	1.17875
Serpinc1	39.7792	30.3158	38.0023	11.5935	8.34362	6.58615	0.748558	0.421737
Gas5,Mir5117	41.0812	23.9175	35.4598	139.319	338.764	331.391	399.502	544.705
Snord47	0	0	0	0	0	0	0	0
Cenpl	2.07436	8.51607	5.32274	38.9424	26.6651	18.2203	14.4247	20.4641
Ankrd45	0	0	0.115136	0.31205	0.166628	2.05214	5.79241	4.53194
Tnfsf4	0.228644	0	0.0716347	0	0	0	0.0354081	0.0740448
Tnfsf18	0	0	0	0	0	0	0.0266926	0
Suco	12.302	3.45423	2.04424	2.86731	0.596098	0.929615	2.25369	3.2601
Pigc	2.85501	18.5239	20.531	1.44035	1.31779	2.26278	1.81972	1.565
2810442N19Rik	3.1206	0.842381	1.6495	0	0	0	0.13494	0
Dnm3os	0	0.00867378	0	0.0268515	0	0.0104216	0.0289615	0
Vamp4	12.3573	22.2364	19.7886	4.75776	2.52027	4.65619	17.2701	22.2797
Myoc	6.03676	1.82375	0.450812	0.0273673	0	0	0.0501184	0
Kifap3	1.05721	0.75721	0.569307	0.38403	1.1247	1.70158	2.47668	5.83278
Scyl3	6.25611	3.87142	2.40805	1.09118	4.1152	3.51409	3.77761	5.85755
Mettl18	3.30656	24.9583	12.9786	3.29731	11.9959	12.7754	11.4758	46.8074
Sele	0.230244	0	0.257051	0	0	0	0	0
Sell	0	0.235908	0	0.0408005	0.147828	0	0	0
Selp	52.2863	28.6681	41.3941	2.89657	0	0.238341	0.148151	0
F5	0.318521	0.223583	0.230912	0.012945	0	0	0.0137241	0.0859584
Slc19a2	0.243378	0.0750359	0.919014	0.413511	2.50907	3.41394	1.33501	1.26556
4930455F23Rik	51.0712	37.5695	21.4883	4.61672	2.02754	0.485958	1.06949	9.19203
Blzf1	35.3094	44.4305	18.8664	6.7654	18.2315	26.1595	21.8399	18.5277
Nme7	24.68	17.7186	21.0527	8.0554	4.37691	8.48041	46.7176	62.6636
Dpt	0	0	0	0	0	0	0	0.120578
Gm20743	0	0	0	0	0	0	0	0
Gpr161	0	0.061626	0.232552	14.0503	47.1973	34.6292	7.01005	0
Mpc2	12.8126	11.2541	14.0327	173.565	400.767	647.564	59.1604	61.7303
Adcy10	0.0968083	0.104069	0.0709104	0.0784716	0.144535	0.232074	0.150267	0
Creg1	2.84097	4.14838	5.80596	4.50913	20.5023	29.2452	103.499	12.7001
Cd247	0.811595	0	0.138239	0.0344234	0	0.0336398	0	0.883199
Gpa33	4.7684	1.40338	3.17585	0.491037	0.0401781	0.0584049	44.7364	4.14132
Ildr2	0	0.00831183	0.0121863	0	0	0	0	0.038415
Tada1	148.412	100.123	103.793	18.5663	20.9215	46.8326	30.5443	18.2254
Gm4847	0	0	6.75866	6.39364	0	0	0	0
Fam78b	0	0	0.0795494	0	0	0	0.0763366	0.0231451
Tmco1	128.461	64.6423	42.4188	138.84	179.497	194.936	143.881	162.99
Aldh9a1	264.156	230.607	226.81	35.1327	22.6873	9.77764	44.0572	71.2703
Rxrg	0	0.137927	0.0416507	0.0849958	0	0	7.93247	0.160429
Lmx1a	0.339824	0.505451	2.06934	4.07603	1.8819	0.142877	0	0
Rgs5	0	0	0	0	0.0433613	0	0	0
1700084C01Rik	0	0	0	0	0	0	0.116853	0
3110045C21Rik	1.33882	5.21291	4.77073	1.06187	1.27899	0.487093	5.59603	0.224663
Sh2d1b2	0	0	0	0	0	0	0	0
Sh2d1b1	0	0	0	0.165348	0	0	0	0
1700015E13Rik	0.137787	0	0	0	0	0	0	0
Olfml2b	0.0432796	0.0291826	0.0171381	0	0	0	0.0323824	0
Atf6	22.1345	10.1231	6.46817	0.651076	4.40546	8.2306	4.35905	0
Fcgr4	0	0.631452	0.449934	0.0687112	0	0	0	0
1700009P17Rik	0	0	0	3.63616	0.862879	0	1.54547	5.01903
Mpz	0	0.0236715	0	0	0	0	0	0
Nr1i3	0	0	0	0.553424	0	0.0702504	0.0741752	0
Apoa2	0	0	0	1.80933	0	0	3.09906	76.7624
Adamts4	6.87812	2.20753	2.89281	0.494183	0.222086	0.0636781	0	1.04324
B4galt3	6.63238	1.33237	4.45147	30.1945	73.0144	80.3633	25.3439	15.984
Ufc1	0.539856	1.16928	1.29047	0.693032	0.992321	0.378674	0.618504	0.132826
Dedd	123.393	117.843	124.06	20.6246	42.3678	50.1518	15.5871	23.2955
Pfdn2	152.673	90.8003	53.6368	176.7	313.229	243.59	172.93	392.726
Pvrl4	0	0	0.0306701	0	0.0448636	0.0123582	0.20166	0.0641352
Arhgap30	0	0	0.0115134	0.395675	0.459724	0.967856	0.467998	2.55704
Tstd1,Usf1	5.63662	5.57131	9.65448	10.5759	20.3577	21.8838	10.8639	16.0134
F11r	1.36841	0.418516	2.56386	48.5347	216.251	271.181	58.8105	26.0913
Alyref2	4.64918	1.44	3.70862	24.2292	15.6156	3.40682	4.55301	0.390534
Cd244	0.998055	1.37986	0.735857	0.139289	0.0611715	0.0117157	0.054903	0
Slamf7	13.0972	5.9482	6.34748	0.98934	0.0968438	0.520782	0	0
Cd48	2.57782	0.777288	1.625	0.107528	0	0	0	0
Slamf1	9.80352	10.753	9.4242	1.40442	0.0317547	0	0.0400447	0
Cd84	0.0995125	0.0764574	0.11413	0.22371	0.0227147	0.033047	0.0160434	0
Slamf6	0	0.0539951	0.1282	0	0	0	2.96602	0
Copa	63.4746	33.553	46.5391	8.28657	24.1812	26.5429	36.2488	29.8862
Pex19	20.0651	38.3447	29.9777	26.0166	76.0003	68.517	25.2062	33.2059
Dcaf8	213.427	119.344	122.496	17.3607	15.9822	6.71922	9.357	27.5042
Igsf8	0.216152	0.17524	0.158221	0	0.183082	0.058491	0.59421	4.09094
Kcnj10	0	0.0257909	0.0199073	0.0815095	0	0	0.00950429	0
Pigm	3.28611	0.699252	0.699161	4.13886	6.15998	5.43347	1.85974	0.516261
Slamf9	1.03427	0.628712	0.495482	0.0858411	0.292759	2.43735	4.46564	0
Igsf9	0.0478263	0	0.0127822	0.10436	0.395784	0.735738	0.569498	2.18013
Tagln2	0	0.43881	0.476153	2.83376	4.87521	72.6481	190.408	192.652
Ccdc19	7.91203	8.5399	8.30654	1.89694	0.223328	0.881948	0.574643	0.492245
Vsig8	0	0	0	0	0	0	0	0
Crp	0	0	0	0	0	0	0	0
Olfr16	0	0	0	0	0	0	0	0
Olfr218	0	0	0	0	0	0	0	0
Olfr1404	0	0	0	0	0	0	0	0
Olfr418-ps1	0	0	0	0	0	0	0.0636246	0
Aim2	0	0.0579221	0	0	0.0802897	0.219641	0.878487	1.83563
Pyhin1	0	0	0	0	0	0	0.0150363	0
Pydc3	0.0437992	0.300105	0.0746267	0	0	0	0	0
Olfr433	0	0	0	0	0	0	0	0
Olfr432	0	0	0	0	0	0	0	0
Olfr430	0	0	0	0	0	0	0	0
Olfr429	0	0	0	0	0	0	0	0
Olfr426	0	0	0	0	0	0	0.0672229	0
Olfr424	0.178154	0.115503	0.211345	0	0	0	0	0
Olfr421-ps1	0	0.827885	0.207424	8.23684e-06	4.09432e-05	0	0	0
Olfr420	0	0.0508818	0.308019	0	0	0	0	0
Spta1	0.0397536	0.0206085	0	0	0	0	0	0.141241
Mptx1	0	0	0	0	0	0	0	0.176115
Olfr417	0	0	0	0	0	0	0.0690564	0
Olfr248	0	0	0	0	0	0	0	0
Olfr414	0	0	0	0	0	0	0	0
Olfr220	0	0	0	0	0	0	0	0
Fmn2	47.6902	50.9681	33.6534	20.4406	3.37479	0.995356	2.30371	0
Kmo	0	0	0	0	0	0	0	0.22585
Wdr64	0.0172726	0.0191835	0.718607	1.04163	0.747816	0.664895	0.024838	0
Exo1	74.8155	53.8367	58.6303	17.1018	29.7936	33.4758	18.2343	42.6306
Sdccag8	0.44952	0.83879	0.5238	0.375169	1.15697	3.28442	1.87093	3.94136
Zbtb18	2.14351	2.96736	1.59401	3.65173	0.7257	0.585445	0.395028	0
1700016C15Rik	0	0	0	0	0	0.068215	0	0
Gm16432	0.219667	0.221227	0.423968	0.0279528	0	0	0	0
Desi2	38.446	20.9701	26.7458	24.1996	5.65682	2.0325	2.91117	4.76481
Cox20	0.354478	0.631182	0.000206489	2.03884	2.31956	3.15586	49.5726	36.991
Efcab2	2.18732	0.739958	0.745586	0.117355	0.029963	0.317512	3.77512	5.91357
Kif26b	0.622178	0.378935	0.227978	0.245952	0.0990617	0.0421597	0	0.0286528
Smyd3	3.57743	8.28587	2.8213	3.48945	1.60437	2.67087	6.55864	16.07
Cnst	35.0492	54.2285	59.9081	12.5701	11.456	5.97661	1.76205	3.04426
Sccpdh	0.255023	0.241831	1.17917	0.547824	0.16478	1.40592	46.137	23.5549
Cdc42bpa	188.743	153.686	66.9465	11.4988	0.916084	0.909122	1.32902	1.5131
Itpkb	0	0	0.0110976	0	0	0.0209042	0.176647	0
Parp1	13.2761	6.60224	7.41528	16.2066	65.7051	120.985	110.308	106.082
Lin9	7.50936	8.6723	7.36403	19.6496	18.1463	24.6735	12.268	17.6312
Acbd3	40.305	70.7433	28.8657	13.7308	4.88303	6.9615	3.5966	7.45945
Sde2	8.83353	9.34907	8.60492	40.2087	73.8407	56.5532	37.6127	26.6076
Lefty1,Lefty2	0.137995	0.114595	0.0564626	0	0.0995169	0.341711	66.7078	63.9445
Pycr2	9.32294	4.442	6.8024	0.894581	1.22618	2.85848	78.5975	62.5717
Tmem63a	0.125823	0.112386	0.149068	0.226549	1.19837	1.71987	1.56912	8.69274
9130409I23Rik	50.9684	60.7096	34.8874	6.32553	0.216002	0.175903	0	0
Cnih4	46.7199	14.1145	13.0563	220.757	338.089	342.691	243.402	319.473
Wdr26	0	0	0.0343174	1.41284	1.06663	1.55131	1.42717	0.102901
Cnih3	0	0.0290965	0.133694	0.0574913	0	0.0170749	0	0
Srp9	47.4103	66.9627	75.7652	76.9243	143.828	219.364	93.4968	69.9143
1700047M11Rik	0.893715	0.622987	0.221734	0	0	0.430469	0.209736	0
Trp53bp2	0	0.0516003	0.035922	0.821131	0.298989	0.62142	1.70005	2.54392
Capn8	0	0.019151	0.0436518	0.252394	0.0613582	0	0	0
Susd4	1.69042	0.411062	0.714376	0.713664	0	0	0	0.223893
Tlr5	0.975452	1.15011	0.440407	0.0874984	3.84143e-06	0.034623	2.25652e-06	4.01581e-06
Brox	75.7251	58.498	41.6104	7.80647	10.8833	11.6239	8.44619	19.8552
Aida	1.8184	2.82798	2.69825	3.14857	1.27734	0.285418	0.840175	5.88418
Taf1a	119.728	164.092	29.8795	41.4173	75.5372	78.3305	16.6146	10.3768
Hhipl2	0.222205	0.672501	0.924961	0.323851	0.323826	0.482783	0	0
Dusp10	7.07867	21.4161	22.2902	24.5364	47.5611	32.8885	10.008	0.194961
4930488B22Rik	0	0	0	0	0	0	0	0
C130074G19Rik	0	0	0	1.01104	1.29272	7.5231	0	0
Rab3gap2	64.7031	38.8451	47.7051	3.31286	2.30616	3.79504	4.62905	15.6422
Mir664,Snora36b	0	0	0	0	0	0	0	0
Mir194-1	0	0	0	0	0	0	0	0
Mir215	0	0	0	0	0	0	0	0
Bpnt1	0.990167	3.22199	3.35455	2.181	11.8777	16.8068	33.4428	57.1722
Eprs	81.9248	48.2272	20.6396	29.5354	53.4605	63.8258	81.7457	134.502
Slc30a10	0	0.0193785	0.0289602	0	0	0	0.0253417	0
5033404E19Rik	0	0	0.105905	0	0	0	0	9.42456
Mir297c	0	0	0	0	0	0	0	0
Mir297c	1.74325	10.8046	8.54297	1.35416	0	0	0	1.05689
D1Pas1	0.429012	0.453782	5.11659	15.4768	17.3675	2.89911	1.10055	0.0687938
1700007P06Rik	0	0	0	0	0	0	0	0
Gpatch2	30.9263	17.6037	18.5967	16.137	17.7821	10.6318	9.86129	8.88958
Esrrg	23.5867	12.4055	15.5561	4.43158	1.2368	0.408362	0	0
Ush2a	4.52068	7.64057	5.9139	0.951695	0.2468	0.0653166	0.00629977	0
Ptpn14	0.171881	0.104935	0.0475342	0.0413428	0.00711638	0	0.238548	0.82178
Angel2	360.261	237.964	248.199	100.371	22.4948	3.96931	10.6384	11.52
A230020J21Rik	0	0.0293785	0	0.236836	0.184255	0.20715	0.524603	0
1700022P22Rik	0	0	0.260421	0.204791	0.283255	0.406903	0	0
Nsl1	1.47915	1.66549	2.4526	5.36086	12.3919	12.0973	5.8573	13.0957
Batf3	0.755814	1.96261	2.09071	0.412246	0.132517	0.145489	0	0
Tmem206	0.379511	1.1598	1.61589	1.14197	0.24536	1.03895	1.35597	5.04683
Dtl	0	0	0	0	0.185267	0.10278	1.22034	1.01386
Ints7	0.321298	0.408778	0.770056	11.7673	35.8009	42.9641	18.6943	22.7817
Lpgat1	29.4745	22.0187	9.26581	15.3621	5.81321	11.551	2.68495	0.838626
Nek2	15.8066	45.2228	34.5298	44.6522	87.2778	57.9515	24.852	31.5309
Slc30a1	1.14439	0.792241	0.988253	2.63412	0.616624	1.66251	1.2508	0.0241955
Rd3	0.0574016	0	0.0616488	0.807684	0.380215	0	0.0868766	0
Gm10516	0.841715	1.13897	1.96703	0.334089	0	0	0	0
Kcnh1	50.5482	16.3976	12.3848	7.18914	1.8503	0.435706	0.0409625	0
1700065J18Rik	0	0	0	0	0	0	0	0
A130010J15Rik,Irf6	0.66643	0.487546	0.946386	1.16323	4.39405	2.61436	2.02482	5.02254
Lamb3	0	0	0	0	0	0	0	0.0536784
Plxna2	5.60762	2.7905	3.03769	0.504141	0.176345	0.0692396	0.084951	0.381132
Cd34	0	0	0	0	0	0	0	0.0458291
A330023F24Rik,Mir29b-2,Mir29c	0.0247551	0.0252885	0.121465	0.0248388	0	0	0.0536548	0
Xkr4	1.32404	0.810949	0.645601	0.0848608	0.0870426	0	0.0839419	0
Rp1	0.222083	0.328914	0.168105	0.0362337	0	0	0.0633309	0
Sox17	0	0	0	0	0	0	1.7284	0.0707312
Mrpl15	1.23395	3.25391	1.73659	17.5862	75.18	113.415	139.019	288.25
Rgs20	0	0	0	0	0.0363217	0	0.0340392	0
Npbwr1	0	0	0	0	0	0	0	0
Sntg1	0.184191	0.0422264	0.039607	0	0	0	0.0124052	0
2610203C22Rik	9.30672	12.5981	9.21791	3.21082	0.554596	0.508363	0.0912195	0
Mybl1	2.73225	4.32791	3.3349	7.01512	2.06053	0.362938	0.170938	0.611548
Vcpip1	12.8692	16.6871	9.15443	5.71611	6.60343	3.09306	2.50178	3.60103
Snhg6	11.2195	13.1895	9.02986	84.904	170.926	130.683	219.983	446.192
Snord87	0	0	0	0	0	0	0	0
Ppp1r42	0.431203	0.929832	0.521798	0.0684005	0.0612087	0.470081	0	0.0866275
Cops5	15.0703	35.9497	42.2432	37.7271	138.613	182.711	206.183	215.187
Arfgef1	22.0129	27.8509	27.1112	41.413	16.1281	7.83012	5.83544	5.14755
Cpa6	0.503723	1.30351	2.9101	0.400299	0	0	0.146136	0
Mir467e	0	0	0	0	0	0	0	0
Gm17644	10.7984	6.00581	6.16396	0.265619	0	0	0	0
Sulf1	0.0629422	0.729658	0.40828	0	0	0	0	9.55778
Slco5a1	0.750537	1.92902	2.30143	0.846801	0.140773	0.329189	0.141891	0
Prdm14	0.321119	0.352974	0.499398	1.88082	6.12061	9.75139	17.1702	0
Ncoa2	30.6752	12.9055	18.0014	13.4461	4.843	2.369	3.18365	5.71235
Tram1	79.7077	203.93	222.554	44.4133	13.3158	39.5688	67.4526	71.0443
Lactb2	12.3132	27.8566	13.2759	30.7392	62.5821	41.7463	182.411	77.6928
Gm5523	0	0.0659523	0	0	0	0	0	0.367758
Eya1	16.5503	11.0495	19.8226	3.12707	0.47687	0.0249361	2.83922	2.31571
Msc	0	0.0449684	0	0	0	2.743	15.0338	8.1917
Trpa1	8.87855	5.32547	4.41939	0.160019	0.48414	0.315696	1.72929	1.31432
Sbspon	0.504106	0.780765	0.860935	0.1148	0.0585221	0.359176	0.525802	0
4930444P10Rik	0	0	0	8.0278	26.333	40.1958	24.4814	0
Rpl7	0.132485	2.55273	1.20593	42.7163	223.395	401.139	335.427	407.45
Stau2	20.1147	38.9574	18.4713	5.57948	5.10113	4.11587	6.63844	5.90341
Ube2w	27.0962	215.024	61.0744	27.7451	15.1318	18.4529	24.6901	31.0726
